continent,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($) ,gdp_per_capita ($),generation
Asia,United Arab Emirates,2009,male,35-54 years,39,2094463,1.86,United Arab Emirates2009,,"253,547,358,747",34960,Boomers
Asia,United Arab Emirates,2009,male,55-74 years,3,161132,1.86,United Arab Emirates2009,,"253,547,358,747",34960,Silent
Asia,United Arab Emirates,2009,female,15-24 years,7,385569,1.82,United Arab Emirates2009,,"253,547,358,747",34960,Millenials
Asia,United Arab Emirates,2009,female,25-34 years,4,539991,0.74,United Arab Emirates2009,,"253,547,358,747",34960,Generation X
Asia,United Arab Emirates,2009,female,5-14 years,2,316123,0.63,United Arab Emirates2009,,"253,547,358,747",34960,Generation Z
Asia,United Arab Emirates,2009,female,35-54 years,2,475003,0.42,United Arab Emirates2009,,"253,547,358,747",34960,Boomers
Asia,United Arab Emirates,2009,female,55-74 years,0,51590,0.0,United Arab Emirates2009,,"253,547,358,747",34960,Silent
Asia,United Arab Emirates,2009,female,75+ years,0,6796,0.0,United Arab Emirates2009,,"253,547,358,747",34960,Silent
Asia,United Arab Emirates,2009,male,5-14 years,0,332784,0.0,United Arab Emirates2009,,"253,547,358,747",34960,Generation Z
Asia,United Arab Emirates,2009,male,75+ years,0,10292,0.0,United Arab Emirates2009,,"253,547,358,747",34960,Silent
Europe,United Kingdom,2009,male,35-54 years,1542,8582671,17.97,United Kingdom2009,,"2,382,825,985,356",41074,Boomers
Europe,United Kingdom,2009,male,25-34 years,564,4047103,13.94,United Kingdom2009,,"2,382,825,985,356",41074,Generation X
Europe,United Kingdom,2009,male,55-74 years,676,6096376,11.09,United Kingdom2009,,"2,382,825,985,356",41074,Silent
Europe,United Kingdom,2009,male,75+ years,195,1911370,10.2,United Kingdom2009,,"2,382,825,985,356",41074,Silent
Europe,United Kingdom,2009,male,15-24 years,332,4210903,7.88,United Kingdom2009,,"2,382,825,985,356",41074,Millenials
Europe,United Kingdom,2009,female,35-54 years,387,8778984,4.41,United Kingdom2009,,"2,382,825,985,356",41074,Boomers
Europe,United Kingdom,2009,female,55-74 years,229,6497453,3.52,United Kingdom2009,,"2,382,825,985,356",41074,Silent
Europe,United Kingdom,2009,female,25-34 years,133,3946153,3.37,United Kingdom2009,,"2,382,825,985,356",41074,Generation X
Europe,United Kingdom,2009,female,75+ years,97,2915785,3.33,United Kingdom2009,,"2,382,825,985,356",41074,Silent
Europe,United Kingdom,2009,female,15-24 years,84,4009556,2.09,United Kingdom2009,,"2,382,825,985,356",41074,Millenials
Europe,United Kingdom,2009,male,5-14 years,4,3591283,0.11,United Kingdom2009,,"2,382,825,985,356",41074,Generation Z
Europe,United Kingdom,2009,female,5-14 years,3,3425922,0.09,United Kingdom2009,,"2,382,825,985,356",41074,Generation Z
North America,United States,2009,male,75+ years,2552,7168575,35.6,United States2009,,"14,418,739,000,000",50563,Silent
North America,United States,2009,male,35-54 years,11613,42932194,27.05,United States2009,,"14,418,739,000,000",50563,Boomers
North America,United States,2009,male,55-74 years,6851,26664733,25.69,United States2009,,"14,418,739,000,000",50563,Silent
North America,United States,2009,male,25-34 years,4293,20205941,21.25,United States2009,,"14,418,739,000,000",50563,Generation X
North America,United States,2009,male,15-24 years,3595,22343137,16.09,United States2009,,"14,418,739,000,000",50563,Millenials
North America,United States,2009,female,35-54 years,3664,42836835,8.55,United States2009,,"14,418,739,000,000",50563,Boomers
North America,United States,2009,female,55-74 years,1875,29296258,6.4,United States2009,,"14,418,739,000,000",50563,Silent
North America,United States,2009,female,25-34 years,1027,19992900,5.14,United States2009,,"14,418,739,000,000",50563,Generation X
North America,United States,2009,female,15-24 years,776,21299140,3.64,United States2009,,"14,418,739,000,000",50563,Millenials
North America,United States,2009,female,75+ years,389,11101144,3.5,United States2009,,"14,418,739,000,000",50563,Silent
North America,United States,2009,male,5-14 years,175,21139852,0.83,United States2009,,"14,418,739,000,000",50563,Generation Z
North America,United States,2009,female,5-14 years,90,20181953,0.45,United States2009,,"14,418,739,000,000",50563,Generation Z
South America,Uruguay,2009,male,75+ years,59,76759,76.86,Uruguay2009,,"31,660,911,277",10166,Silent
South America,Uruguay,2009,male,55-74 years,99,253331,39.08,Uruguay2009,,"31,660,911,277",10166,Silent
South America,Uruguay,2009,male,25-34 years,79,238754,33.09,Uruguay2009,,"31,660,911,277",10166,Generation X
South America,Uruguay,2009,male,35-54 years,107,401900,26.62,Uruguay2009,,"31,660,911,277",10166,Boomers
South America,Uruguay,2009,male,15-24 years,64,260287,24.59,Uruguay2009,,"31,660,911,277",10166,Millenials
South America,Uruguay,2009,female,75+ years,14,147420,9.5,Uruguay2009,,"31,660,911,277",10166,Silent
South America,Uruguay,2009,female,55-74 years,28,306049,9.15,Uruguay2009,,"31,660,911,277",10166,Silent
South America,Uruguay,2009,female,35-54 years,35,424092,8.25,Uruguay2009,,"31,660,911,277",10166,Boomers
South America,Uruguay,2009,female,15-24 years,13,251731,5.16,Uruguay2009,,"31,660,911,277",10166,Millenials
South America,Uruguay,2009,female,25-34 years,12,237146,5.06,Uruguay2009,,"31,660,911,277",10166,Generation X
South America,Uruguay,2009,female,5-14 years,1,253321,0.39,Uruguay2009,,"31,660,911,277",10166,Generation Z
South America,Uruguay,2009,male,5-14 years,0,263516,0.0,Uruguay2009,,"31,660,911,277",10166,Generation Z
Asia,Uzbekistan,2009,male,35-54 years,404,3072025,13.15,Uzbekistan2009,,"33,689,223,673",1332,Boomers
Asia,Uzbekistan,2009,male,25-34 years,252,2295850,10.98,Uzbekistan2009,,"33,689,223,673",1332,Generation X
Asia,Uzbekistan,2009,male,55-74 years,81,985960,8.22,Uzbekistan2009,,"33,689,223,673",1332,Silent
Asia,Uzbekistan,2009,male,15-24 years,242,3176656,7.62,Uzbekistan2009,,"33,689,223,673",1332,Millenials
Asia,Uzbekistan,2009,female,15-24 years,186,3079271,6.04,Uzbekistan2009,,"33,689,223,673",1332,Millenials
Asia,Uzbekistan,2009,female,25-34 years,85,2313972,3.67,Uzbekistan2009,,"33,689,223,673",1332,Generation X
Asia,Uzbekistan,2009,male,75+ years,7,192006,3.65,Uzbekistan2009,,"33,689,223,673",1332,Silent
Asia,Uzbekistan,2009,female,75+ years,7,318983,2.19,Uzbekistan2009,,"33,689,223,673",1332,Silent
Asia,Uzbekistan,2009,female,35-54 years,65,3263931,1.99,Uzbekistan2009,,"33,689,223,673",1332,Boomers
Asia,Uzbekistan,2009,female,55-74 years,15,1105076,1.36,Uzbekistan2009,,"33,689,223,673",1332,Silent
Asia,Uzbekistan,2009,male,5-14 years,37,2805898,1.32,Uzbekistan2009,,"33,689,223,673",1332,Generation Z
Asia,Uzbekistan,2009,female,5-14 years,18,2678474,0.67,Uzbekistan2009,,"33,689,223,673",1332,Generation Z
