continent,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
North America,Antigua and Barbuda,2009,female,15-24 years,0,8199,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Millenials
North America,Antigua and Barbuda,2009,female,25-34 years,0,6917,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Generation X
North America,Antigua and Barbuda,2009,female,35-54 years,0,14629,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Boomers
North America,Antigua and Barbuda,2009,female,5-14 years,0,8514,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Generation Z
North America,Antigua and Barbuda,2009,female,55-74 years,0,4793,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Silent
North America,Antigua and Barbuda,2009,female,75+ years,0,1571,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Silent
North America,Antigua and Barbuda,2009,male,15-24 years,0,7489,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Millenials
North America,Antigua and Barbuda,2009,male,25-34 years,0,6325,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Generation X
North America,Antigua and Barbuda,2009,male,35-54 years,0,12978,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Boomers
North America,Antigua and Barbuda,2009,male,5-14 years,0,8599,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Generation Z
North America,Antigua and Barbuda,2009,male,55-74 years,0,4349,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Silent
North America,Antigua and Barbuda,2009,male,75+ years,0,1042,0.0,Antigua and Barbuda2009,,"1,224,253,000",14335,Silent
North America,Antigua and Barbuda,2012,female,15-24 years,0,8435,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Millenials
North America,Antigua and Barbuda,2012,female,25-34 years,0,7215,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Millenials
North America,Antigua and Barbuda,2012,female,35-54 years,0,15193,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Generation X
North America,Antigua and Barbuda,2012,female,5-14 years,0,8401,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Generation Z
North America,Antigua and Barbuda,2012,female,55-74 years,0,5512,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Boomers
North America,Antigua and Barbuda,2012,female,75+ years,0,1625,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Silent
North America,Antigua and Barbuda,2012,male,15-24 years,0,7893,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Millenials
North America,Antigua and Barbuda,2012,male,25-34 years,0,6629,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Millenials
North America,Antigua and Barbuda,2012,male,35-54 years,0,13280,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Generation X
North America,Antigua and Barbuda,2012,male,5-14 years,0,8475,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Generation Z
North America,Antigua and Barbuda,2012,male,55-74 years,0,4994,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Boomers
North America,Antigua and Barbuda,2012,male,75+ years,0,1051,0.0,Antigua and Barbuda2012,0.7809999999999999,"1,211,411,704",13657,Silent
North America,Antigua and Barbuda,2013,female,15-24 years,0,8494,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Millenials
North America,Antigua and Barbuda,2013,female,25-34 years,0,7397,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Millenials
North America,Antigua and Barbuda,2013,female,35-54 years,0,15236,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Generation X
North America,Antigua and Barbuda,2013,female,5-14 years,0,8353,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Generation Z
North America,Antigua and Barbuda,2013,female,55-74 years,0,5787,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Boomers
North America,Antigua and Barbuda,2013,female,75+ years,0,1652,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Silent
North America,Antigua and Barbuda,2013,male,15-24 years,0,8061,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Millenials
North America,Antigua and Barbuda,2013,male,25-34 years,0,6782,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Millenials
North America,Antigua and Barbuda,2013,male,35-54 years,0,13302,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Generation X
North America,Antigua and Barbuda,2013,male,5-14 years,0,8405,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Generation Z
North America,Antigua and Barbuda,2013,male,55-74 years,0,5238,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Boomers
North America,Antigua and Barbuda,2013,male,75+ years,0,1072,0.0,Antigua and Barbuda2013,0.7809999999999999,"1,192,925,407",13287,Silent
North America,Antigua and Barbuda,2014,female,15-24 years,0,8537,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Millenials
North America,Antigua and Barbuda,2014,female,25-34 years,0,7578,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Millenials
North America,Antigua and Barbuda,2014,female,35-54 years,0,15273,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Generation X
North America,Antigua and Barbuda,2014,female,5-14 years,0,8296,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Generation Z
North America,Antigua and Barbuda,2014,female,55-74 years,0,6085,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Boomers
North America,Antigua and Barbuda,2014,female,75+ years,0,1686,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Silent
North America,Antigua and Barbuda,2014,male,15-24 years,0,8208,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Millenials
North America,Antigua and Barbuda,2014,male,25-34 years,0,6928,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Millenials
North America,Antigua and Barbuda,2014,male,35-54 years,0,13325,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Generation X
North America,Antigua and Barbuda,2014,male,5-14 years,0,8335,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Generation Z
North America,Antigua and Barbuda,2014,male,55-74 years,0,5503,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Boomers
North America,Antigua and Barbuda,2014,male,75+ years,0,1083,0.0,Antigua and Barbuda2014,0.7829999999999999,"1,280,133,333",14093,Silent
South America,Argentina,2000,male,75+ years,232,525161,44.18,Argentina2000,0.762,"284,203,750,000",8462,G.I. Generation
South America,Argentina,2000,male,55-74 years,602,2333377,25.8,Argentina2000,0.762,"284,203,750,000",8462,Silent
South America,Argentina,2000,male,35-54 years,578,4096814,14.11,Argentina2000,0.762,"284,203,750,000",8462,Boomers
South America,Argentina,2000,male,15-24 years,463,3306109,14.0,Argentina2000,0.762,"284,203,750,000",8462,Generation X
South America,Argentina,2000,male,25-34 years,331,2602314,12.72,Argentina2000,0.762,"284,203,750,000",8462,Generation X
South America,Argentina,2000,female,55-74 years,133,2760512,4.82,Argentina2000,0.762,"284,203,750,000",8462,Silent
South America,Argentina,2000,female,75+ years,43,941957,4.56,Argentina2000,0.762,"284,203,750,000",8462,G.I. Generation
South America,Argentina,2000,female,35-54 years,174,4253771,4.09,Argentina2000,0.762,"284,203,750,000",8462,Boomers
South America,Argentina,2000,female,15-24 years,116,3249247,3.57,Argentina2000,0.762,"284,203,750,000",8462,Generation X
South America,Argentina,2000,female,25-34 years,63,2617723,2.41,Argentina2000,0.762,"284,203,750,000",8462,Generation X
South America,Argentina,2000,female,5-14 years,21,3396135,0.62,Argentina2000,0.762,"284,203,750,000",8462,Millenials
South America,Argentina,2000,male,5-14 years,18,3502413,0.51,Argentina2000,0.762,"284,203,750,000",8462,Millenials
South America,Argentina,2001,male,75+ years,250,547473,45.66,Argentina2001,,"268,696,750,000",7900,Silent
South America,Argentina,2001,male,55-74 years,659,2358654,27.94,Argentina2001,,"268,696,750,000",7900,Silent
South America,Argentina,2001,male,15-24 years,518,3325440,15.58,Argentina2001,,"268,696,750,000",7900,Millenials
South America,Argentina,2001,male,35-54 years,625,4145861,15.08,Argentina2001,,"268,696,750,000",7900,Boomers
South America,Argentina,2001,male,25-34 years,375,2675285,14.02,Argentina2001,,"268,696,750,000",7900,Generation X
South America,Argentina,2001,female,75+ years,57,978346,5.83,Argentina2001,,"268,696,750,000",7900,Silent
South America,Argentina,2001,female,15-24 years,166,3262682,5.09,Argentina2001,,"268,696,750,000",7900,Millenials
South America,Argentina,2001,female,55-74 years,137,2788628,4.91,Argentina2001,,"268,696,750,000",7900,Silent
South America,Argentina,2001,female,35-54 years,210,4306817,4.88,Argentina2001,,"268,696,750,000",7900,Boomers
South America,Argentina,2001,female,25-34 years,82,2690206,3.05,Argentina2001,,"268,696,750,000",7900,Generation X
South America,Argentina,2001,male,5-14 years,29,3519935,0.82,Argentina2001,,"268,696,750,000",7900,Millenials
South America,Argentina,2001,female,5-14 years,24,3411619,0.7,Argentina2001,,"268,696,750,000",7900,Millenials
South America,Argentina,2002,male,75+ years,234,566447,41.31,Argentina2002,,"97,724,004,252",2840,Silent
South America,Argentina,2002,male,55-74 years,615,2387478,25.76,Argentina2002,,"97,724,004,252",2840,Silent
South America,Argentina,2002,male,15-24 years,542,3331708,16.27,Argentina2002,,"97,724,004,252",2840,Millenials
South America,Argentina,2002,male,25-34 years,412,2758283,14.94,Argentina2002,,"97,724,004,252",2840,Generation X
South America,Argentina,2002,male,35-54 years,619,4191889,14.77,Argentina2002,,"97,724,004,252",2840,Boomers
South America,Argentina,2002,female,55-74 years,179,2819507,6.35,Argentina2002,,"97,724,004,252",2840,Silent
South America,Argentina,2002,female,75+ years,58,1012399,5.73,Argentina2002,,"97,724,004,252",2840,Silent
South America,Argentina,2002,female,15-24 years,158,3263542,4.84,Argentina2002,,"97,724,004,252",2840,Millenials
South America,Argentina,2002,female,35-54 years,194,4355651,4.45,Argentina2002,,"97,724,004,252",2840,Boomers
South America,Argentina,2002,female,25-34 years,91,2772560,3.28,Argentina2002,,"97,724,004,252",2840,Generation X
South America,Argentina,2002,male,5-14 years,37,3529201,1.05,Argentina2002,,"97,724,004,252",2840,Millenials
South America,Argentina,2002,female,5-14 years,23,3418842,0.67,Argentina2002,,"97,724,004,252",2840,Millenials
South America,Argentina,2003,male,75+ years,272,581842,46.75,Argentina2003,,"127,586,973,492",3668,Silent
South America,Argentina,2003,male,55-74 years,577,2420864,23.83,Argentina2003,,"127,586,973,492",3668,Silent
South America,Argentina,2003,male,15-24 years,638,3331226,19.15,Argentina2003,,"127,586,973,492",3668,Millenials
South America,Argentina,2003,male,25-34 years,456,2845955,16.02,Argentina2003,,"127,586,973,492",3668,Generation X
South America,Argentina,2003,male,35-54 years,625,4237124,14.75,Argentina2003,,"127,586,973,492",3668,Boomers
South America,Argentina,2003,female,75+ years,68,1044188,6.51,Argentina2003,,"127,586,973,492",3668,Silent
South America,Argentina,2003,female,15-24 years,179,3258029,5.49,Argentina2003,,"127,586,973,492",3668,Millenials
South America,Argentina,2003,female,55-74 years,147,2854473,5.15,Argentina2003,,"127,586,973,492",3668,Silent
South America,Argentina,2003,female,35-54 years,196,4402438,4.45,Argentina2003,,"127,586,973,492",3668,Boomers
South America,Argentina,2003,female,25-34 years,69,2859003,2.41,Argentina2003,,"127,586,973,492",3668,Generation X
South America,Argentina,2003,male,5-14 years,37,3531507,1.05,Argentina2003,,"127,586,973,492",3668,Millenials
South America,Argentina,2003,female,5-14 years,25,3419258,0.73,Argentina2003,,"127,586,973,492",3668,Millenials
South America,Argentina,2004,male,75+ years,227,593409,38.25,Argentina2004,,"164,657,930,453",4683,Silent
South America,Argentina,2004,male,55-74 years,500,2459960,20.33,Argentina2004,,"164,657,930,453",4683,Silent
South America,Argentina,2004,male,15-24 years,653,3333328,19.59,Argentina2004,,"164,657,930,453",4683,Millenials
South America,Argentina,2004,male,25-34 years,445,2930079,15.19,Argentina2004,,"164,657,930,453",4683,Generation X
South America,Argentina,2004,male,35-54 years,599,4284709,13.98,Argentina2004,,"164,657,930,453",4683,Boomers
South America,Argentina,2004,female,15-24 years,159,3255244,4.88,Argentina2004,,"164,657,930,453",4683,Millenials
South America,Argentina,2004,female,55-74 years,136,2895423,4.7,Argentina2004,,"164,657,930,453",4683,Silent
South America,Argentina,2004,female,75+ years,50,1073648,4.66,Argentina2004,,"164,657,930,453",4683,Silent
South America,Argentina,2004,female,35-54 years,185,4450210,4.16,Argentina2004,,"164,657,930,453",4683,Boomers
South America,Argentina,2004,female,25-34 years,99,2940630,3.37,Argentina2004,,"164,657,930,453",4683,Generation X
South America,Argentina,2004,male,5-14 years,43,3530061,1.22,Argentina2004,,"164,657,930,453",4683,Millenials
South America,Argentina,2004,female,5-14 years,25,3416244,0.73,Argentina2004,,"164,657,930,453",4683,Millenials
South America,Argentina,2005,male,75+ years,225,601176,37.43,Argentina2005,0.775,"198,737,095,012",5590,Silent
South America,Argentina,2005,male,55-74 years,489,2505136,19.52,Argentina2005,0.775,"198,737,095,012",5590,Silent
South America,Argentina,2005,male,15-24 years,638,3343414,19.08,Argentina2005,0.775,"198,737,095,012",5590,Millenials
South America,Argentina,2005,male,25-34 years,451,3004991,15.01,Argentina2005,0.775,"198,737,095,012",5590,Generation X
South America,Argentina,2005,male,35-54 years,539,4336453,12.43,Argentina2005,0.775,"198,737,095,012",5590,Boomers
South America,Argentina,2005,female,55-74 years,161,2943135,5.47,Argentina2005,0.775,"198,737,095,012",5590,Silent
South America,Argentina,2005,female,75+ years,59,1101024,5.36,Argentina2005,0.775,"198,737,095,012",5590,Silent
South America,Argentina,2005,female,15-24 years,148,3260468,4.54,Argentina2005,0.775,"198,737,095,012",5590,Millenials
South America,Argentina,2005,female,35-54 years,171,4500787,3.8,Argentina2005,0.775,"198,737,095,012",5590,Boomers
South America,Argentina,2005,female,25-34 years,104,3011376,3.45,Argentina2005,0.775,"198,737,095,012",5590,Generation X
South America,Argentina,2005,male,5-14 years,52,3528848,1.47,Argentina2005,0.775,"198,737,095,012",5590,Millenials
South America,Argentina,2005,female,5-14 years,21,3413809,0.62,Argentina2005,0.775,"198,737,095,012",5590,Millenials
South America,Argentina,2006,male,75+ years,246,620010,39.68,Argentina2006,,"232,557,260,817",6475,Silent
South America,Argentina,2006,male,15-24 years,656,3357424,19.54,Argentina2006,,"232,557,260,817",6475,Millenials
South America,Argentina,2006,male,55-74 years,487,2540712,19.17,Argentina2006,,"232,557,260,817",6475,Silent
South America,Argentina,2006,male,25-34 years,483,3068991,15.74,Argentina2006,,"232,557,260,817",6475,Generation X
South America,Argentina,2006,male,35-54 years,585,4383730,13.34,Argentina2006,,"232,557,260,817",6475,Boomers
South America,Argentina,2006,female,15-24 years,175,3271703,5.35,Argentina2006,,"232,557,260,817",6475,Millenials
South America,Argentina,2006,female,55-74 years,115,2983954,3.85,Argentina2006,,"232,557,260,817",6475,Silent
South America,Argentina,2006,female,35-54 years,160,4549471,3.52,Argentina2006,,"232,557,260,817",6475,Boomers
South America,Argentina,2006,female,25-34 years,105,3070419,3.42,Argentina2006,,"232,557,260,817",6475,Generation X
South America,Argentina,2006,female,75+ years,31,1132977,2.74,Argentina2006,,"232,557,260,817",6475,Silent
South America,Argentina,2006,male,5-14 years,39,3527369,1.11,Argentina2006,,"232,557,260,817",6475,Millenials
South America,Argentina,2006,female,5-14 years,26,3412126,0.76,Argentina2006,,"232,557,260,817",6475,Millenials
South America,Argentina,2007,male,75+ years,225,634995,35.43,Argentina2007,,"287,530,508,431",7918,Silent
South America,Argentina,2007,male,15-24 years,577,3381171,17.07,Argentina2007,,"287,530,508,431",7918,Millenials
South America,Argentina,2007,male,55-74 years,438,2582754,16.96,Argentina2007,,"287,530,508,431",7918,Silent
South America,Argentina,2007,male,25-34 years,490,3125322,15.68,Argentina2007,,"287,530,508,431",7918,Generation X
South America,Argentina,2007,male,35-54 years,571,4436541,12.87,Argentina2007,,"287,530,508,431",7918,Boomers
South America,Argentina,2007,female,15-24 years,146,3292790,4.43,Argentina2007,,"287,530,508,431",7918,Millenials
South America,Argentina,2007,female,25-34 years,126,3120162,4.04,Argentina2007,,"287,530,508,431",7918,Generation X
South America,Argentina,2007,female,55-74 years,108,3033008,3.56,Argentina2007,,"287,530,508,431",7918,Silent
South America,Argentina,2007,female,35-54 years,155,4601874,3.37,Argentina2007,,"287,530,508,431",7918,Boomers
South America,Argentina,2007,female,75+ years,31,1161794,2.67,Argentina2007,,"287,530,508,431",7918,Silent
South America,Argentina,2007,male,5-14 years,45,3530454,1.27,Argentina2007,,"287,530,508,431",7918,Generation Z
South America,Argentina,2007,female,5-14 years,34,3414627,1.0,Argentina2007,,"287,530,508,431",7918,Generation Z
South America,Argentina,2008,male,75+ years,208,646185,32.19,Argentina2008,,"361,558,037,110",9843,Silent
South America,Argentina,2008,male,15-24 years,625,3410092,18.33,Argentina2008,,"361,558,037,110",9843,Millenials
South America,Argentina,2008,male,55-74 years,463,2630686,17.6,Argentina2008,,"361,558,037,110",9843,Silent
South America,Argentina,2008,male,25-34 years,531,3172743,16.74,Argentina2008,,"361,558,037,110",9843,Generation X
South America,Argentina,2008,male,35-54 years,582,4496672,12.94,Argentina2008,,"361,558,037,110",9843,Boomers
South America,Argentina,2008,female,15-24 years,180,3319037,5.42,Argentina2008,,"361,558,037,110",9843,Millenials
South America,Argentina,2008,female,35-54 years,173,4660022,3.71,Argentina2008,,"361,558,037,110",9843,Boomers
South America,Argentina,2008,female,55-74 years,108,3088727,3.5,Argentina2008,,"361,558,037,110",9843,Silent
South America,Argentina,2008,female,75+ years,36,1188016,3.03,Argentina2008,,"361,558,037,110",9843,Silent
South America,Argentina,2008,female,25-34 years,94,3159967,2.97,Argentina2008,,"361,558,037,110",9843,Generation X
South America,Argentina,2008,male,5-14 years,39,3539110,1.1,Argentina2008,,"361,558,037,110",9843,Generation Z
